"No.","Time","Source","Destination","Protocol","Length","Info"
"12074","76.081334","192.168.255.117","74.125.200.119","QUIC","1292","Initial, DCID=3f80e61e532d0b27, PKN: 1, PADDING, PING, CRYPTO, PADDING, CRYPTO, PING, PING, CRYPTO, PING, PADDING, PING, PADDING"
"12075","76.082032","192.168.255.117","74.125.200.119","QUIC","117","0-RTT, DCID=3f80e61e532d0b27"
"12076","76.082506","192.168.255.117","74.125.200.119","QUIC","835","0-RTT, DCID=3f80e61e532d0b27"
"12077","76.088015","142.251.10.94","192.168.255.117","TCP","54","80  >  50142 [FIN, ACK] Seq=84 Ack=336 Win=66816 Len=0"
"12078","76.088212","192.168.255.117","142.251.10.94","TCP","54","50142  >  80 [ACK] Seq=336 Ack=85 Win=66048 Len=0"
"12079","76.091311","192.168.255.117","172.217.194.136","QUIC","1292","Initial, DCID=a7aabf80a687e00b, PKN: 1, PADDING, CRYPTO, PADDING, CRYPTO, CRYPTO"
"12080","76.114924","192.168.255.117","112.215.183.79","TCP","571","[TCP Retransmission] 50157  >  443 [PSH, ACK] Seq=1 Ack=1 Win=66048 Len=517"
"12081","76.154156","192.168.255.117","192.168.255.218","DNS","78","Standard query 0xbb8d A dealer.spotify.com"
"12082","76.170321","192.168.255.117","74.125.200.119","QUIC","202","0-RTT, DCID=3f80e61e532d0b27"
"12083","76.194224","192.168.255.117","74.125.200.119","QUIC","83","0-RTT, DCID=3f80e61e532d0b27"
"12084","76.194475","192.168.255.117","74.125.200.119","QUIC","85","0-RTT, DCID=3f80e61e532d0b27"
"12085","76.199791","192.168.255.117","74.125.250.102","STUN","150","Binding Request user: 6g+sCYpQJOazmUIR:Z2+L"
"12086","76.218051","157.240.10.53","192.168.255.117","TCP","92","[TCP Spurious Retransmission] 443  >  49768 [PSH, ACK] Seq=869 Ack=63 Win=432 Len=38"
"12087","76.218051","172.217.194.113","192.168.255.117","UDP","72","443  >  60537 Len=30"
"12088","76.218199","192.168.255.117","157.240.10.53","TCP","66","[TCP Dup ACK 12064#1] 49768  >  443 [ACK] Seq=63 Ack=907 Win=4193 Len=0 SLE=869 SRE=907"
"12089","76.289855","192.168.255.218","192.168.255.117","DNS","126","Standard query response 0xbb8d A dealer.spotify.com CNAME global-dealer-ssl.spotify.com A 35.186.224.47"
"12090","76.292142","192.168.255.117","35.186.224.47","TCP","66","50159  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"12091","76.297263","172.217.194.113","192.168.255.117","UDP","73","443  >  60537 Len=31"
"12092","76.304074","192.168.255.117","74.125.200.119","QUIC","201","0-RTT, DCID=3f80e61e532d0b27"
"12093","76.322817","192.168.255.117","172.217.194.136","TCP","571","[TCP Retransmission] 50158  >  443 [PSH, ACK] Seq=1 Ack=1 Win=66048 Len=517"
"12094","76.330500","192.168.255.117","74.125.200.119","QUIC","83","0-RTT, DCID=3f80e61e532d0b27"
"12095","76.330703","192.168.255.117","74.125.200.119","QUIC","85","0-RTT, DCID=3f80e61e532d0b27"
"12096","76.348386","192.168.255.117","74.125.250.102","STUN","150","Binding Request user: 6g+sCYpQJOazmUIR:Z2+L"
"12097","76.397285","192.168.255.117","172.217.194.136","QUIC","1292","Initial, DCID=a7aabf80a687e00b, PKN: 3, PING, PADDING, PING, CRYPTO, PADDING, PING, CRYPTO, PADDING"
"12098","76.397895","192.168.255.117","172.217.194.136","TCP","66","50160  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"12099","76.432561","192.168.255.117","74.125.200.119","QUIC","1292","Initial, DCID=3f80e61e532d0b27, PKN: 11, PADDING, CRYPTO, PADDING, PING, PING, PING"
"12100","76.437596","157.240.10.53","192.168.255.117","TCP","92","[TCP Spurious Retransmission] 443  >  49768 [PSH, ACK] Seq=869 Ack=63 Win=432 Len=38"
"12101","76.437777","192.168.255.117","157.240.10.53","TCP","66","[TCP Dup ACK 12064#2] 49768  >  443 [ACK] Seq=63 Ack=907 Win=4193 Len=0 SLE=869 SRE=907"
"12102","76.495326","192.168.255.117","74.125.250.102","STUN","150","Binding Request user: 6g+sCYpQJOazmUIR:Z2+L"
"12103","76.526754","192.168.255.117","112.215.83.163","TCP","674","[TCP Retransmission] 50145  >  443 [PSH, ACK] Seq=1 Ack=1 Win=66048 Len=620"
"12104","76.531309","192.168.255.117","74.125.200.119","QUIC","202","0-RTT, DCID=3f80e61e532d0b27"
"12105","76.540079","35.186.224.47","192.168.255.117","TCP","66","443  >  50159 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1380 SACK_PERM=1 WS=256"
"12106","76.540251","192.168.255.117","35.186.224.47","TCP","54","50159  >  443 [ACK] Seq=1 Ack=1 Win=66048 Len=0"
"12107","76.542928","192.168.255.117","35.186.224.47","SSLv3","480","Client Hello"
"12108","76.546815","192.168.255.117","172.217.194.113","UDP","519","60537  >  443 Len=477"
"12109","76.558815","192.168.255.117","74.125.200.119","QUIC","83","0-RTT, DCID=3f80e61e532d0b27"
"12110","76.559034","192.168.255.117","74.125.200.119","QUIC","85","0-RTT, DCID=3f80e61e532d0b27"
"12111","76.581620","192.168.255.117","74.125.250.102","TCP","54","50152  >  443 [FIN, ACK] Seq=73 Ack=1 Win=66048 Len=0"
"12112","76.581926","192.168.255.117","74.125.250.102","TCP","54","50154  >  443 [FIN, ACK] Seq=73 Ack=1 Win=66048 Len=0"
"12113","76.612207","192.168.255.117","74.125.130.138","UDP","816","59948  >  443 Len=774"
"12114","76.619085","192.168.255.117","34.98.74.57","TCP","571","[TCP Retransmission] 50149  >  443 [PSH, ACK] Seq=1 Ack=1 Win=66048 Len=517"
"12115","76.645937","192.168.255.117","74.125.130.138","UDP","1285","59948  >  443 Len=1243"
"12116","76.646098","192.168.255.117","74.125.130.138","UDP","234","59948  >  443 Len=192"
"12117","76.690406","192.168.255.117","192.168.255.218","DNS","79","Standard query 0xc806 A clients2.google.com"
"12118","76.753287","172.217.194.113","192.168.255.117","UDP","79","443  >  60537 Len=37"
"12119","76.755195","172.217.194.113","192.168.255.117","UDP","146","443  >  60537 Len=104"
"12120","76.755195","172.217.194.113","192.168.255.117","UDP","241","443  >  60537 Len=199"
"12121","76.756039","192.168.255.117","172.217.194.113","UDP","80","60537  >  443 Len=38"
"12122","76.764908","74.125.130.138","192.168.255.117","UDP","74","443  >  59948 Len=32"
"12123","76.764908","74.125.130.138","192.168.255.117","UDP","68","443  >  59948 Len=26"
"12124","76.765111","172.217.194.136","192.168.255.117","TCP","66","443  >  50160 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1380 SACK_PERM=1 WS=256"
"12125","76.765111","74.125.130.138","192.168.255.117","UDP","68","443  >  59948 Len=26"
"12126","76.765273","192.168.255.117","172.217.194.136","TCP","54","50160  >  443 [ACK] Seq=1 Ack=1 Win=66048 Len=0"
"12127","76.765884","192.168.255.117","172.217.194.136","TLSv1","571","Client Hello"
"12128","76.778845","192.168.255.117","172.217.194.113","UDP","75","60537  >  443 Len=33"
"12129","76.788281","192.168.255.117","74.125.130.138","UDP","75","59948  >  443 Len=33"
"12130","76.806784","192.168.255.117","74.125.200.119","QUIC","83","0-RTT, DCID=3f80e61e532d0b27"
"12131","76.806996","192.168.255.117","74.125.200.119","QUIC","85","0-RTT, DCID=3f80e61e532d0b27"
"12132","76.877906","74.125.130.138","192.168.255.117","UDP","68","443  >  59948 Len=26"
"12133","76.877906","74.125.130.138","192.168.255.117","UDP","497","443  >  59948 Len=455"
"12134","76.877906","74.125.130.138","192.168.255.117","UDP","290","443  >  59948 Len=248"
"12135","76.877906","74.125.130.138","192.168.255.117","UDP","1005","443  >  59948 Len=963"
"12136","76.877906","74.125.130.138","192.168.255.117","UDP","171","443  >  59948 Len=129"
"12137","76.878160","192.168.255.218","192.168.255.117","DNS","199","Standard query response 0xc806 A clients2.google.com CNAME clients.l.google.com A 74.125.68.113 A 74.125.68.100 A 74.125.68.139 A 74.125.68.102 A 74.125.68.138 A 74.125.68.101"
"12138","76.878628","192.168.255.117","74.125.130.138","UDP","81","59948  >  443 Len=39"
"12139","76.879068","192.168.255.117","74.125.130.138","UDP","81","59948  >  443 Len=39"
"12140","76.880251","192.168.255.117","74.125.68.113","TCP","66","50161  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"12141","76.884779","172.217.194.113","192.168.255.117","UDP","68","443  >  60537 Len=26"
"12142","76.902354","192.168.255.117","74.125.130.138","UDP","75","59948  >  443 Len=33"
"12143","76.931081","192.168.255.117","74.125.130.138","UDP","465","59948  >  443 Len=423"
"12144","76.933246","192.168.255.117","74.125.130.138","UDP","239","59948  >  443 Len=197"
"12145","76.938078","192.168.255.117","74.125.130.138","UDP","197","59948  >  443 Len=155"
"12146","76.938854","192.168.255.117","74.125.68.113","TCP","66","50162  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"12147","76.939910","192.168.255.117","74.125.130.138","UDP","191","59948  >  443 Len=149"
"12148","76.962713","192.168.255.117","216.239.38.120","QUIC","1292","Initial, DCID=5129af667699ff92, PKN: 1, PADDING, CRYPTO, PADDING, CRYPTO, PING, CRYPTO, CRYPTO, CRYPTO, PING, PING, CRYPTO, PADDING, CRYPTO, PING, PING, PADDING, PING, PADDING, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PADDING"
"12149","76.963196","192.168.255.117","216.239.38.120","QUIC","120","0-RTT, DCID=5129af667699ff92"
"12150","76.963788","192.168.255.117","216.239.38.120","QUIC","1288","0-RTT, DCID=5129af667699ff92"
"12151","76.963871","192.168.255.117","216.239.38.120","QUIC","309","0-RTT, DCID=5129af667699ff92"
"12152","76.964204","192.168.255.117","216.239.38.120","QUIC","148","0-RTT, DCID=5129af667699ff92"
"12153","76.991938","192.168.255.117","172.217.194.136","TCP","571","[TCP Retransmission] 50158  >  443 [PSH, ACK] Seq=1 Ack=1 Win=66048 Len=517"
"12154","77.004533","192.168.255.117","172.217.194.136","QUIC","1292","Initial, DCID=a7aabf80a687e00b, PKN: 5, CRYPTO, PING, PING, PING, CRYPTO"
"12155","77.097766","74.125.130.138","192.168.255.117","UDP","68","443  >  59948 Len=26"
"12156","77.097766","74.125.68.113","192.168.255.117","TCP","66","443  >  50162 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1380 SACK_PERM=1 WS=256"
"12157","77.097766","74.125.130.138","192.168.255.117","UDP","74","443  >  59948 Len=32"
"12158","77.097766","74.125.130.138","192.168.255.117","UDP","68","443  >  59948 Len=26"
"12159","77.097766","74.125.130.138","192.168.255.117","UDP","80","443  >  59948 Len=38"
"12160","77.098067","192.168.255.117","74.125.68.113","TCP","54","50162  >  443 [ACK] Seq=1 Ack=1 Win=66048 Len=0"
"12161","77.098264","192.168.255.117","172.217.194.113","UDP","75","60537  >  443 Len=33"
"12162","77.098364","74.125.68.113","192.168.255.117","TCP","66","443  >  50161 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1380 SACK_PERM=1 WS=256"
"12163","77.098475","192.168.255.117","74.125.68.113","TCP","54","50161  >  443 [ACK] Seq=1 Ack=1 Win=66048 Len=0"
"12164","77.098818","192.168.255.117","74.125.68.113","TLSv1.3","571","Client Hello"
"12165","77.099517","192.168.255.117","74.125.68.113","TLSv1.3","571","Client Hello"
"12166","77.100513","192.168.255.117","112.215.183.79","TCP","571","[TCP Retransmission] 50156  >  443 [PSH, ACK] Seq=1 Ack=1 Win=66048 Len=517"
"12167","77.104275","74.125.130.138","192.168.255.117","UDP","141","443  >  59948 Len=99"
"12168","77.104275","74.125.130.138","192.168.255.117","UDP","68","443  >  59948 Len=26"
"12169","77.104793","192.168.255.117","74.125.130.138","UDP","81","59948  >  443 Len=39"
"12170","77.115625","192.168.255.117","35.186.224.47","TCP","480","[TCP Retransmission] 50159  >  443 [PSH, ACK] Seq=1 Ack=1 Win=66048 Len=426"
"12171","77.121130","74.125.130.138","192.168.255.117","UDP","92","443  >  59948 Len=50"
"12172","77.121130","74.125.130.138","192.168.255.117","UDP","68","443  >  59948 Len=26"
"12173","77.121359","74.125.130.138","192.168.255.117","UDP","480","443  >  59948 Len=438"
"12174","77.121359","74.125.130.138","192.168.255.117","UDP","280","443  >  59948 Len=238"
"12175","77.121359","74.125.130.138","192.168.255.117","UDP","455","443  >  59948 Len=413"
"12176","77.121359","74.125.130.138","192.168.255.117","UDP","321","443  >  59948 Len=279"
"12177","77.121712","192.168.255.117","74.125.130.138","UDP","81","59948  >  443 Len=39"
"12178","77.122139","192.168.255.117","74.125.130.138","UDP","81","59948  >  443 Len=39"
"12179","77.122470","192.168.255.117","74.125.130.138","UDP","81","59948  >  443 Len=39"
"12180","77.129058","192.168.255.117","74.125.200.119","QUIC","1292","Initial, DCID=3f80e61e532d0b27, PKN: 18, PADDING, PING, PADDING, CRYPTO, PADDING, PING, PING, PADDING, CRYPTO, CRYPTO, CRYPTO, PING, PING, CRYPTO, PING, PADDING, PING, CRYPTO, CRYPTO, PING, PADDING, PING, CRYPTO, PADDING, CRYPTO, PADDING"
"12181","77.144936","192.168.255.117","74.125.130.138","UDP","75","59948  >  443 Len=33"
"12182","77.317579","74.125.68.113","192.168.255.117","TCP","54","443  >  50162 [ACK] Seq=1 Ack=518 Win=66816 Len=0"
"12183","77.317579","74.125.130.138","192.168.255.117","UDP","68","443  >  59948 Len=26"
"12184","77.317579","74.125.130.138","192.168.255.117","UDP","68","443  >  59948 Len=26"
"12185","77.320179","74.125.68.113","192.168.255.117","TLSv1.3","1434","Server Hello, Change Cipher Spec"
"12186","77.320179","74.125.68.113","192.168.255.117","TCP","1434","443  >  50161 [PSH, ACK] Seq=1381 Ack=518 Win=66816 Len=1380 [TCP segment of a reassembled PDU]"
"12187","77.320179","74.125.68.113","192.168.255.117","TCP","1434","443  >  50161 [ACK] Seq=2761 Ack=518 Win=66816 Len=1380 [TCP segment of a reassembled PDU]"
"12188","77.320179","74.125.68.113","192.168.255.117","TCP","1434","443  >  50161 [PSH, ACK] Seq=4141 Ack=518 Win=66816 Len=1380 [TCP segment of a reassembled PDU]"
"12189","77.320179","74.125.68.113","192.168.255.117","TLSv1.3","1204","Application Data"
"12190","77.320179","74.125.68.113","192.168.255.117","TLSv1.3","1434","Server Hello, Change Cipher Spec"
"12191","77.320179","74.125.68.113","192.168.255.117","TCP","1434","443  >  50162 [PSH, ACK] Seq=1381 Ack=518 Win=66816 Len=1380 [TCP segment of a reassembled PDU]"
"12192","77.320179","74.125.68.113","192.168.255.117","TCP","1434","443  >  50162 [ACK] Seq=2761 Ack=518 Win=66816 Len=1380 [TCP segment of a reassembled PDU]"
"12193","77.320179","74.125.68.113","192.168.255.117","TCP","1434","443  >  50162 [PSH, ACK] Seq=4141 Ack=518 Win=66816 Len=1380 [TCP segment of a reassembled PDU]"
"12194","77.320179","74.125.68.113","192.168.255.117","TLSv1.3","1205","Application Data"
"12195","77.320179","74.125.68.113","192.168.255.117","TCP","54","443  >  50161 [ACK] Seq=1 Ack=518 Win=66816 Len=0"
"12196","77.320179","172.217.194.113","192.168.255.117","UDP","68","443  >  60537 Len=26"
"12197","77.320492","192.168.255.117","74.125.68.113","TCP","54","50161  >  443 [ACK] Seq=518 Ack=6671 Win=66048 Len=0"
"12198","77.320608","192.168.255.117","74.125.68.113","TCP","54","50162  >  443 [ACK] Seq=518 Ack=6672 Win=66048 Len=0"
"12199","77.335115","192.168.255.117","216.239.38.120","QUIC","1292","Initial, DCID=5129af667699ff92, PKN: 7, PADDING, CRYPTO, CRYPTO, PING, PADDING"
"12200","77.340231","192.168.255.117","74.125.68.113","TLSv1.3","118","Change Cipher Spec, Application Data"
"12201","77.340832","192.168.255.117","74.125.68.113","TLSv1.3","118","Change Cipher Spec, Application Data"
"12202","77.340964","192.168.255.117","74.125.68.113","TCP","54","50161  >  443 [FIN, ACK] Seq=582 Ack=6671 Win=66048 Len=0"
"12203","77.341066","192.168.255.117","74.125.68.113","TLSv1.3","146","Application Data"
"12204","77.341247","192.168.255.117","74.125.68.113","TLSv1.3","337","Application Data"
"12205","77.341345","192.168.255.117","74.125.68.113","TCP","1434","50162  >  443 [ACK] Seq=957 Ack=6672 Win=66048 Len=1380 [TCP segment of a reassembled PDU]"
"12206","77.341345","192.168.255.117","74.125.68.113","TCP","1434","50162  >  443 [ACK] Seq=2337 Ack=6672 Win=66048 Len=1380 [TCP segment of a reassembled PDU]"
"12207","77.341345","192.168.255.117","74.125.68.113","TCP","1434","50162  >  443 [ACK] Seq=3717 Ack=6672 Win=66048 Len=1380 [TCP segment of a reassembled PDU]"
"12208","77.341345","192.168.255.117","74.125.68.113","TCP","1434","50162  >  443 [ACK] Seq=5097 Ack=6672 Win=66048 Len=1380 [TCP segment of a reassembled PDU]"
"12209","77.341345","192.168.255.117","74.125.68.113","TCP","1434","50162  >  443 [ACK] Seq=6477 Ack=6672 Win=66048 Len=1380 [TCP segment of a reassembled PDU]"
"12210","77.341345","192.168.255.117","74.125.68.113","TCP","1434","50162  >  443 [ACK] Seq=7857 Ack=6672 Win=66048 Len=1380 [TCP segment of a reassembled PDU]"
"12211","77.341345","192.168.255.117","74.125.68.113","TCP","1434","50162  >  443 [ACK] Seq=9237 Ack=6672 Win=66048 Len=1380 [TCP segment of a reassembled PDU]"
"12212","77.341345","192.168.255.117","74.125.68.113","TCP","1434","50162  >  443 [ACK] Seq=10617 Ack=6672 Win=66048 Len=1380 [TCP segment of a reassembled PDU]"
"12213","77.341345","192.168.255.117","74.125.68.113","TCP","1434","50162  >  443 [ACK] Seq=11997 Ack=6672 Win=66048 Len=1380 [TCP segment of a reassembled PDU]"
"12214","77.341345","192.168.255.117","74.125.68.113","TCP","1434","50162  >  443 [ACK] Seq=13377 Ack=6672 Win=66048 Len=1380 [TCP segment of a reassembled PDU]"
"12215","77.506667","192.168.255.117","103.121.159.87","TCP","55","[TCP Spurious Retransmission] 50123  >  443 [ACK] Seq=0 Ack=1 Win=66048 Len=1"
"12216","77.506666","192.168.255.117","172.217.194.136","TCP","571","[TCP Retransmission] 50160  >  443 [PSH, ACK] Seq=1 Ack=1 Win=66048 Len=517"
"12217","77.510413","74.125.68.113","192.168.255.117","TCP","66","[TCP Dup ACK 12185#1] 443  >  50161 [ACK] Seq=6671 Ack=518 Win=66816 Len=0 SLE=582 SRE=583"
"12218","77.510413","74.125.68.113","192.168.255.117","TCP","54","443  >  50161 [ACK] Seq=6671 Ack=583 Win=66816 Len=0"
"12219","77.510413","74.125.68.113","192.168.255.117","TLSv1.3","662","Application Data, Application Data"
"12220","77.510413","74.125.68.113","192.168.255.117","TCP","54","[TCP Previous segment not captured] 443  >  50161 [FIN, ACK] Seq=7279 Ack=583 Win=66816 Len=0"
"12221","77.510413","74.125.68.113","192.168.255.117","TCP","662","[TCP Out-Of-Order] 443  >  50161 [PSH, ACK] Seq=6671 Ack=583 Win=66816 Len=608"
"12222","77.510539","192.168.255.117","74.125.68.113","TCP","54","[TCP Dup ACK 12197#1] 50161  >  443 [ACK] Seq=583 Ack=6671 Win=66048 Len=0"
"12223","77.510625","192.168.255.117","74.125.68.113","TCP","54","50161  >  443 [RST, ACK] Seq=583 Ack=7279 Win=0 Len=0"
"12224","77.510696","74.125.68.113","192.168.255.117","TCP","54","[TCP Previous segment not captured] 443  >  50162 [ACK] Seq=7311 Ack=5097 Win=76032 Len=0"
"12225","77.510758","192.168.255.117","74.125.68.113","TCP","1434","50162  >  443 [ACK] Seq=14757 Ack=7280 Win=65536 Len=1380 [TCP segment of a reassembled PDU]"
"12226","77.510758","192.168.255.117","74.125.68.113","TLSv1.3","1434","Application Data [TCP segment of a reassembled PDU]"
"12227","77.510758","192.168.255.117","74.125.68.113","TCP","1434","50162  >  443 [ACK] Seq=17517 Ack=7280 Win=65536 Len=1380 [TCP segment of a reassembled PDU]"
"12228","77.510758","192.168.255.117","74.125.68.113","TCP","1434","50162  >  443 [ACK] Seq=18897 Ack=7280 Win=65536 Len=1380 [TCP segment of a reassembled PDU]"
"12229","77.510758","192.168.255.117","74.125.68.113","TCP","1434","50162  >  443 [ACK] Seq=20277 Ack=7280 Win=65536 Len=1380 [TCP segment of a reassembled PDU]"
"12230","77.510758","192.168.255.117","74.125.68.113","TCP","1434","50162  >  443 [ACK] Seq=21657 Ack=7280 Win=65536 Len=1380 [TCP segment of a reassembled PDU]"
"12231","77.510865","74.125.68.113","192.168.255.117","TCP","85","[TCP Retransmission] 443  >  50162 [PSH, ACK] Seq=7280 Ack=2337 Win=70656 Len=31"
"12232","77.512745","74.125.68.113","192.168.255.117","TCP","54","443  >  50162 [ACK] Seq=7311 Ack=7857 Win=81664 Len=0"
